id,name,address,postalCode,district,city,latitude,longitude,hours,googleMapsUrl,cadeia,phone,email,storeUrl,category,services
,Loja da Susana,Rua da Fonte Nova nº2,6005 - 193,Castelo Branco,Castelo Branco,39.988768,-7.446329,,"https://www.google.com/maps?q=39.988768,-7.446329",AMANHECER,,lojadasusana.3774@amanhecer.pt,,,
,Loja da Tininha,Largo Jacinto nº7,6250 - 111,Castelo Branco,Belmonte,40.295031,-7.365123,,"https://www.google.com/maps?q=40.295031,-7.365123",AMANHECER,275476116,lojadatininha.3160@amanhecer.pt,,,
,Loja de Murça,Estrada Nacional 15 nº0,5090 - 150,Vila Real,Murça,41.406426,-7.450327,,"https://www.google.com/maps?q=41.406426,-7.450327",AMANHECER,259518272,lojademurca.3037@amanhecer.pt,,,
,Loja do Campo,Rua da  Antiga Estrada Nacional Gâmbia nº41 B,2910 - 206,Setúbal,Setúbal,38.561173,-8.773526,,"https://www.google.com/maps?q=38.561173,-8.773526",AMANHECER,,lojadocampo.3746@amanhecer.pt,,,
,Loja do Gil,Estr. do Rio Velho nº1,2005 - 113,Santarém,Santarém,39.2409,-8.8643,,"https://www.google.com/maps?q=39.2409,-8.8643",AMANHECER,,lojadogil.7089@amanhecer.pt,,,
,Loja do Manel,Avenida 25 de Abril nº62,2565 - 206,Lisboa,Torres Vedras,39.03796,-9.1825,,"https://www.google.com/maps?q=39.03796,-9.18250",AMANHECER,,lojadomanel.7007@amanhecer.pt,,,
,Loja do Paulo,Rua Principal nº144,3840 - 259,Aveiro,Vagos,40.5569,-8.75414,,"https://www.google.com/maps?q=40.55690,-8.75414",AMANHECER,234797728,lojadopaulo.3110@amanhecer.pt,,,
,Loja do Pego,"Rua do Cimo da Aldeia nº3, R/C",2205 - 377,Santarém,Abrantes,39.460834,-8.149358,,"https://www.google.com/maps?q=39.460834,-8.149358",AMANHECER,,lojadopego.3341@amanhecer.pt,,,
,Loja do Zé,Rua Nova nº3,7220 - 301,Évora,Portel,38.318686,-7.865218,,"https://www.google.com/maps?q=38.318686,-7.865218",AMANHECER,,lojadoze.3754@amanhecer.pt,,,
,Loja dos Frescos,Rua da Lagoa nº90,2125 - 142,Santarém,Salvaterra de Magos,39.237104,-8.6774,,"https://www.google.com/maps?q=39.237104,-8.677400",AMANHECER,263595123,lojasdosfrescos.3549@amanhecer.pt,,,
,Lojinha da Lenita,Av.  Primeiro de maio nº124,6200 - 526,Castelo Branco,Covilhã,40.210344,-7.526036,,"https://www.google.com/maps?q=40.210344,-7.526036",AMANHECER,275958309,lojinhadalenita.3615@amanhecer.pt,,,
,Lugar do Rei,Urbanização Quinta da Saudade nº0 Lote 228 Loja 8,3500 - 631,Viseu,Viseu,40.64862,-7.91101,,"https://www.google.com/maps?q=40.64862,-7.91101",AMANHECER,,lugardorei.3372@amanhecer.pt,,,
,Lutador,Rua Mateus Barbosa nº61,4900 - 508,Viana do Castelo,Viana do Castelo,41.693946,-8.825726,,"https://www.google.com/maps?q=41.693946,-8.825726",AMANHECER,258801090,lutador.3002@amanhecer.pt,,,
,M Supermercado,Avenida Luís de Camões nº12,2745 - 301,Lisboa,Sintra,38.7586,-9.2646,,"https://www.google.com/maps?q=38.7586,-9.2646",AMANHECER,,msupermercado.7037@amanhecer.pt,,,
,MARKETFISH,Avenida José Estevão nº322 Loja C,3830 - 554,Aveiro,Ílhavo,40.63689,-8.70479,,"https://www.google.com/maps?q=40.63689,-8.70479",AMANHECER,,marketfish.7099@amanhecer.pt,,,
,MERCEARIA ALEGRIA,Largo Frederico de Freitas nº1 B,2790 - 077,Lisboa,Oeiras,38.728,-9.2347,,"https://www.google.com/maps?q=38.7280,-9.2347",AMANHECER,,merceariaalegria.3760@amanhecer.pt,,,
,MINIMERCADO CONDE BARÃO,Largo do Conde-barão nº38,1200 - 118,Lisboa,Lisboa,38.708768,-9.152134,,"https://www.google.com/maps?q=38.708768,-9.152134",AMANHECER,,minimercadocondebarao.3708@amanhecer.pt,,,
,Maciel Supermercados - Carreira,"Rua de São Miguel nº382, R/C",4775 - 060,Braga,Barcelos,41.477344,-8.559123,,"https://www.google.com/maps?q=41.477344,-8.559123",AMANHECER,252081758,smercmaciel2.3878@amanhecer.pt,,,
,Maciel Supermercados - Fragoso,Rua de Santa Isabel nº680,4905 - 106,Braga,Barcelos,41.615192,-8.717654,,"https://www.google.com/maps?q=41.615192,-8.717654",AMANHECER,258771700,supermercadofragoso.3631@amanhecer.pt,,,
,Maria Castanha Mercearia e Granel,Estrada dos Moinhos nº59,2530 - 013,Lisboa,Lourinhã,39.226875,-9.325367,,"https://www.google.com/maps?q=39.226875,-9.325367",AMANHECER,,mariacastanha.7189@amanhecer.pt,,,
,Mercadinho Baia,Largo das Portas de Portugal nº7,8600 - 657,Faro,Lagos,37.104889,-8.673637,,"https://www.google.com/maps?q=37.104889,-8.673637",AMANHECER,,mercbaia.7113@amanhecer.pt,,,
,Mercadinho Da Vila (Carregado),"Rua Pedro Sintra nº87, R/C",2580 - 495,Lisboa,Alenquer,39.022114,-8.970556,,"https://www.google.com/maps?q=39.022114,-8.970556",AMANHECER,,mvilacarregado.7105@amanhecer.pt,,,
,Mercadinho Zaabir's II,Rua Vasco da Gama nº1,2520 - 254,Leiria,Peniche,39.3571,-9.37902,,"https://www.google.com/maps?q=39.3571,-9.37902",AMANHECER,,zaabirs2.7184@amanhecer.pt,,,
,Mercadinho da Angela,"Rua 30 de junho nº19, R/C esq",6200 - 411,Castelo Branco,Covilhã,40.296216,-7.504593,,"https://www.google.com/maps?q=40.296216,-7.504593",AMANHECER,,mercadinhodaangela.3897@amanhecer.pt,,,
,Mercadinho da Marlene,Rua Gago Coutinho e Sacadura Cabral nº29,2430 - 757,Leiria,Marinha Grande,39.872736,-8.931722,,"https://www.google.com/maps?q=39.872736,-8.931722",AMANHECER,,mercadinhodamarlene.3855@amanhecer.pt,,,
,Mercadinho da Moita,Rua 1º de Dezembro nº3,2445 - 580,Leiria,Marinha Grande,39.7039,-8.9454,,"https://www.google.com/maps?q=39.7039,-8.9454",AMANHECER,,mercdamoita.7022@amanhecer.pt,,,
,Mercadinho da Raia,Estrada Nacional 103 nº63,5400 - 805,Vila Real,Chaves,41.78568,-7.42341,,"https://www.google.com/maps?q=41.78568,-7.42341",AMANHECER,,mercadinhodaraia.7051@amanhecer.pt,,,
,Mercadinho da Su,"Gil Vicente nº43, R/C esquerdo",6005 - 061,Castelo Branco,Castelo Branco,39.910951,-7.46417,,"https://www.google.com/maps?q=39.910951,-7.464170",AMANHECER,,mercadinhodasu.3872@amanhecer.pt,,,
,Mercadinho da Vila,Do Rossio nº17,6150 - 523,Castelo Branco,Proença-a-Nova,39.751054,-7.927479,,"https://www.google.com/maps?q=39.751054,-7.927479",AMANHECER,,mercadinhodavila.7142@amanhecer.pt,,,
,Mercadinho da Vila,Rua Nossa Senhora da Guia nº644,4755 - 400,Braga,Barcelos,41.483543,-8.631444,,"https://www.google.com/maps?q=41.483543,-8.631444",AMANHECER,,mercadinhodavila.3119@amanhecer.pt,,,
,Mercadinho da Vila II,Rua da Igreja nº298,4755 - 266,Braga,Barcelos,41.438159,-8.633476,,"https://www.google.com/maps?q=41.438159,-8.633476",AMANHECER,,mercadinhodavila2.7086@amanhecer.pt,,,
,Mercadinho da Vila III,Rua do Couto de Manhente nº1713,4750 - 554,Braga,Barcelos,41.546447,-8.588176,,"https://www.google.com/maps?q=41.546447,-8.588176",AMANHECER,,mercadinhodavila3.7139@amanhecer.pt,,,
,Mercadinho da Vila Tremês,LARGO DO ROSSIO nº0,2025 - 553,Santarém,Santarém,39.3601,-8.7619,,"https://www.google.com/maps?q=39.3601,-8.7619",AMANHECER,,mercadinhovilatremes.3491@amanhecer.pt,,,
,Mercadinho de Belas,Avenida Padre Alberto Neto nº5,2605 - 289,Lisboa,Sintra,38.77742,-9.25938,,"https://www.google.com/maps?q=38.77742,-9.25938",AMANHECER,,mercadinhodebelas.3527@amanhecer.pt,,,
,Mercadinho de Peniche,Rua das Traineiras nº7,2520 - 211,Leiria,Peniche,39.359276,-9.389045,,"https://www.google.com/maps?q=39.359276,-9.389045",AMANHECER,,peniche.7068@amanhecer.pt,,,
,Mercadinho de Vimieiro,Rua  13 de Maio nº7,4705 - 748,Braga,Braga,41.511393,-8.461717,,"https://www.google.com/maps?q=41.511393,-8.461717",AMANHECER,,vimieiro.7080@amanhecer.pt,,,
,Mercadinho do Bairro ( Carregado),"Praceta Pedro Álvares Cabral nº10, R/C esq",2580 - 494,Lisboa,Alenquer,39.0235,-8.9769,,"https://www.google.com/maps?q=39.0235,-8.9769",AMANHECER,,mercbairrocarregado.3722@amanhecer.pt,,,
,Mercadinho do Demo,"Avenida 25 de abril nº32, R/C",3620 - 304,Viseu,Moimenta da Beira,40.97836,-7.612459,,"https://www.google.com/maps?q=40.97836,-7.612459",AMANHECER,,demo.7093@amanhecer.pt,,,
,Mercadinho do Fojo,Rua José Afonso Machado nº14,4715 - 595,Braga,Braga,41.561307,-8.384971,,"https://www.google.com/maps?q=41.561307,-8.384971",AMANHECER,,mercdofojo.7163@amanhecer.pt,,,
,Mercadinho do Povo,Rua Duque de Ávila e Bolama nº33,5450 - 030,Vila Real,Vila Pouca de Aguiar,41.500413,-7.645223,,"https://www.google.com/maps?q=41.500413,-7.645223",AMANHECER,,mercadinhodopovo.7129@amanhecer.pt,,,
,Mercadinho dos Aregos,Rua Aregos nº14,5400 - 091,Vila Real,Chaves,41.744667,-7.480978,,"https://www.google.com/maps?q=41.744667,-7.480978",AMANHECER,938188530,aregos.3990@amanhecer.pt,,,
,Mercadito,Estrada Nacional 229 nº28,3505 - 115,Viseu,Viseu,40.71701,-7.83152,,"https://www.google.com/maps?q=40.71701,-7.83152",AMANHECER,,mercadito.7004@amanhecer.pt,,,
,"Mercado ""O Misérias""",Rua Antero de Quental nº181,2870 - 254,Setúbal,Montijo,38.714083,-8.945348,,"https://www.google.com/maps?q=38.714083,-8.945348",AMANHECER,910041648,mercadoomiserias.3581@amanhecer.pt,,,
,Mercado & Take-Away Apetitoso,Rua do Campo Alegre nº1646,4150 - 176,Porto,Porto,41.154366,-8.650325,,"https://www.google.com/maps?q=41.154366,-8.650325",AMANHECER,,mercadoapetitoso.7006@amanhecer.pt,,,
,Mercado Albuquerque,Avenida Aquilino Ribeiro nº95,3650 - 209,Viseu,Vila Nova de Paiva,40.852636,-7.725841,,"https://www.google.com/maps?q=40.852636,-7.725841",AMANHECER,supermercados25albuq,albuquerque.7121@amanhecer.pt,,,
,Mercado Alves,Avenida Capitão António Gomes Rocha nº18 F,2745 - 246,Lisboa,Sintra,38.76189,-9.26429,,"https://www.google.com/maps?q=38.76189,-9.26429",AMANHECER,,mercadoalves.7012@amanhecer.pt,,,
,Mercado Bola,Rua das Pedras nº432,3885 - 123,Aveiro,Ovar,40.920091,-8.597715,,"https://www.google.com/maps?q=40.920091,-8.597715",AMANHECER,256792412,mercadobola.3226@amanhecer.pt,,,
,Mercado Família Rebelo,Rua Central nº294,3650 - 081,Viseu,Vila Nova de Paiva,40.89587,-7.745534,,"https://www.google.com/maps?q=40.89587,-7.745534",AMANHECER,232602137,mercadofamiliarebelo.3611@amanhecer.pt,,,
,Mercado Ferreiras,Rua Doutor Flávio Resende nº5,4690 - 038,Viseu,Cinfães,41.071962,-8.090489,,"https://www.google.com/maps?q=41.071962,-8.090489",AMANHECER,255561726,mercadoferreiras.3917@amanhecer.pt,,,
,Mercado da Maria,"Miguel Torga nº20, R/C B",2860 - 558,Setúbal,Moita,38.64169,-8.95998,,"https://www.google.com/maps?q=38.64169,-8.95998",AMANHECER,,mercadodamaria.3536@amanhecer.pt,,,
,Mercado da Su,Rua de São Pedro nº1617,4990 - 825,Viana do Castelo,Ponte de Lima,41.683651,-8.606346,,"https://www.google.com/maps?q=41.683651,-8.606346",AMANHECER,,mercadodasu.7175@amanhecer.pt,,,
,Mercado da Vila,Largo S. João Batista nºs/n,6270 - 282,Guarda,Seia,40.400102,-7.712812,,"https://www.google.com/maps?q=40.400102,-7.712812",AMANHECER,,mercadodavila.7168@amanhecer.pt,,,
,Mercado da Vila,Rua Vale do Muro nº2,3510 - 929,Viseu,Viseu,40.61028,-7.95402,,"https://www.google.com/maps?q=40.61028,-7.95402",AMANHECER,,mercadodavila.3636@amanhecer.pt,,,
,Mercado da Vila Santar,Av. Viscondessa de Taveiro nº30,3520 - 147,Viseu,Nelas,40.570528,-7.891662,,"https://www.google.com/maps?q=40.570528,-7.891662",AMANHECER,232940437,mercadosantar.7161@amanhecer.pt,,,
,Mercado do Bairro,"Rua da Quinta do Amieiro de Cima nº112, Cave esquerda",6000 - 130,Castelo Branco,Castelo Branco,39.977299,-7.684018,,"https://www.google.com/maps?q=39.977299,-7.684018",AMANHECER,,mercadodobairro.7085@amanhecer.pt,,,
,Mercado do Povo,Parque Industrial da Covilhã nºLote 6C,6200 - 027,Castelo Branco,Covilhã,40.290263,-7.483826,,"https://www.google.com/maps?q=40.290263,-7.483826",AMANHECER,,mercadodopovo.7174@amanhecer.pt,,,
,Mercado do Vale,Rua Fernando Marques de Oliveira nº0 Lote 39 C,3515 - 156,Viseu,Viseu,40.68032,-7.9211,,"https://www.google.com/maps?q=40.68032,-7.92110",AMANHECER,,mercadodovale.3953@amanhecer.pt,,,
,Mercado dos Casalinhos,Rua da República nº7,2560 - 432,Lisboa,Torres Vedras,39.10277,-9.3451,,"https://www.google.com/maps?q=39.10277,-9.34510",AMANHECER,,casalinhos.7112@amanhecer.pt,,,
,"Mercearia ""Ti Leonor""","Rua Alvaro Teles nº100, R/C",2490 - 020,Santarém,Ourém,39.647683,-8.523951,,"https://www.google.com/maps?q=39.647683,-8.523951",AMANHECER,249148282,merceariatileonor.3364@amanhecer.pt,,,
,Mercearia & Café Maio,"Alameda dos Combatentes da Grande Guerra nº247, RC LJ6",2750 - 416,Lisboa,Cascais,38.7002,-9.421,,"https://www.google.com/maps?q=38.7002,-9.4210",AMANHECER,,mercecafemaio.7132@amanhecer.pt,,,
,Mercearia .Come,Rua Luís de Camões nº30 A,8000 - 388,Faro,Faro,37.024084,-7.940323,,"https://www.google.com/maps?q=37.024084,-7.940323",AMANHECER,,mercearia.come.3431@amanhecer.pt,,,
,Mercearia 3M,"Estrada Regional 101 nº310, r/c",9385 - 201,Ilha da Madeira,Calheta (Madeira),32.811557,-17.244678,,"https://www.google.com/maps?q=32.811557,-17.244678",AMANHECER,291882162,mercearia3m.3478@amanhecer.pt,,,
,Mercearia 4 Bicas,Praça da Républica nº11,6270 - 496,Guarda,Seia,40.419705,-7.7021,,"https://www.google.com/maps?q=40.419705,-7.702100",AMANHECER,238311523,mercearia4bicas.3523@amanhecer.pt,,,
,Mercearia A Catedral,Rua de Elvas nº97,7300 - 147,Portalegre,Portalegre,39.29088,-7.43214,,"https://www.google.com/maps?q= 39.29088, -7.43214",AMANHECER,,merceariaacatedral.3018@amanhecer.pt,,,
,Mercearia A Cesta,Rua henrique Santana nº25 A,2730 - 231,Lisboa,Oeiras,38.733796,-9.279935,,"https://www.google.com/maps?q=38.733796,-9.279935",AMANHECER,,merceariacesta.3413@amanhecer.pt,,,
,Mercearia A Minha Despensa,Avenida São João de Deus nº44,8500 - 509,Faro,Portimão,37.139384,-8.540115,,"https://www.google.com/maps?q=37.139384,-8.540115",AMANHECER,,aminhadespensa.3093@amanhecer.pt,,,
,Mercearia A Minha Despensa II,Rua Infante Dom Henrique nº68 Loja 1,8500 - 691,Faro,Portimão,37.141732,-8.535453,,"https://www.google.com/maps?q=37.141732,-8.535453",AMANHECER,,aminhadespensa2.3315@amanhecer.pt,,,
,Mercearia A Minha Despensa VII,Rua Poço Barreto - Estrada N269 nº0,8300 - 042,Faro,Silves,37.164171,-8.389028,,"https://www.google.com/maps?q=37.164171,-8.389028",AMANHECER,,mercaminhadespensa7.3718@amanhecer.pt,,,
,Mercearia Alma Fresca,Rua Principal nº21,2500 - 632,Leiria,Caldas da Rainha,39.44354,-9.06834,,"https://www.google.com/maps?q=39.44354,-9.06834",AMANHECER,,almafresca.7180@amanhecer.pt,,,
,Mercearia Alvorada II,"Avenida Carapalha nº13, rch dto",6000 - 320,Castelo Branco,Castelo Branco,39.815556,-7.48466,,"https://www.google.com/maps?q=39.815556,-7.484660",AMANHECER,,merceariaalvorada2.3805@amanhecer.pt,,,
,Mercearia Boaventura,"Estrada Pedro Gomes de Galdo nº27, r/c A",9240 - 028,Ilha da Madeira,São Vicente,32.82072,-16.97347,,"https://www.google.com/maps?q=32.82072,-16.97347",AMANHECER,291103902,merceariaboaventura.3573@amanhecer.pt,,,
,Mercearia Caldense,Rua José Tanganho nº14,2500 - 855,Leiria,Caldas da Rainha,39.408519,-9.145398,,"https://www.google.com/maps?q=39.408519,-9.145398",AMANHECER,,caldense.7127@amanhecer.pt,,,
,Mercearia Campo da Agonia,Avenida Campo do Castelo nº25,4900 - 359,Viana do Castelo,Viana do Castelo,41.690824,-8.836357,,"https://www.google.com/maps?q=41.690824,-8.836357",AMANHECER,,smerccampodaagonia.3879@amanhecer.pt,,,
,Mercearia Central,Rua Doutor Silvino Sequeira nº80,2025 - 601,Santarém,Santarém,39.403568,-8.880589,,"https://www.google.com/maps?q=39.403568,-8.880589",AMANHECER,243405260,merccentral.3734@amanhecer.pt,,,
,Mercearia Central,Caminho João Fernandes Correia nº19,9270 - 130,Ilha da Madeira,Porto Moniz,32.822986,-17.104698,,"https://www.google.com/maps?q=32.822986,-17.104698",AMANHECER,,merceariacentral.3574@amanhecer.pt,,,
,Mercearia Colinas da Arrábida,Praceta Antero de Quental nº3,2950 - 562,Setúbal,Palmela,38.574035,-8.945161,,"https://www.google.com/maps?q=38.574035,-8.945161",AMANHECER,212880967,colinasdaarrabida.3167@amanhecer.pt,,,
,Mercearia Cortesia da Horta,Rua Amália Rodrigues nº5,2770 - 206,Lisboa,Oeiras,38.705353,-9.286208,,"https://www.google.com/maps?q=38.705353,-9.286208",AMANHECER,965712088,merccortesiahorta.3566@amanhecer.pt,,,
,Mercearia D' Vila,Rua Pinto de Melo nº32,7920 - 390,Beja,Alvito,38.288228,-8.037403,,"https://www.google.com/maps?q=38.288228,-8.037403",AMANHECER,,merceadvila.3839@amanhecer.pt,,,
,Mercearia D'Aldeia,Rua 25 de Abril nº29 A,2580 - 087,Lisboa,Alenquer,39.0948,-9.1132,,"https://www.google.com/maps?q=39.0948,-9.1132",AMANHECER,,merceariadaldeia.3612@amanhecer.pt,,,
,Mercearia D`Aldeia,N262 nº13,7630 - 711,Beja,Odemira,37.8136,-8.49648,,"https://www.google.com/maps?q=37.81360,-8.49648",AMANHECER,,merceariadaldeia.7150@amanhecer.pt,,,
,Mercearia Económica,Rua Inácio de Sousa nº4 CV,1500 - 346,Lisboa,Lisboa,38.74498,-9.1813,,"https://www.google.com/maps?q=38.74498,-9.18130",AMANHECER,,merceariaeconomica.3870@amanhecer.pt,,,
,Mercearia Elvira,Rua Rui Salema nº12,7580 - 115,Setúbal,Alcácer do Sal,38.371184,-8.511553,,"https://www.google.com/maps?q=38.371184,-8.511553",AMANHECER,,elvira.7126@amanhecer.pt,,,
,Mercearia Estrela,"Estrada da Calheta nº594, R/C  loja H",9370 - 175,Ilha da Madeira,Calheta (Madeira),32.73161,-17.17567,,"https://www.google.com/maps?q=32.73161,-17.17567",AMANHECER,291 658 903,merceariaestrel.3966@amanhecer.pt,,,
,Mercearia Flor,Rua Luís Duarte nº8,2070 - 426,Santarém,Cartaxo,39.1492,-8.8372,,"https://www.google.com/maps?q=39.1492,-8.8372",AMANHECER,,merceariaflor.3114@amanhecer.pt,,,
,Mercearia Florindo,"Rua Coronel Figueiredo nº30, r/c drt",8400 - 306,Faro,Lagoa (Algarve),37.135151,-8.451967,,"https://www.google.com/maps?q=37.135151,-8.451967",AMANHECER,,florindo.3973@amanhecer.pt,,,
,Mercearia Frescos do NH I,"Avenida Luís de Camões nº3, Centro Comercial Cidade Nova 11/12/13",2660 - 294,Lisboa,Loures,38.8167,-9.1649,,"https://www.google.com/maps?q=38.8167,-9.1649",AMANHECER,,frescosdonh1.7024@amanhecer.pt,,,
,Mercearia Frescos do NH II,Rua Guerra Junqueiro nº9 LJ17/18,2660 - 265,Lisboa,Loures,38.8169,-9.1646,,"https://www.google.com/maps?q=38.8169,-9.1646",AMANHECER,,frescosdonh2.7023@amanhecer.pt,,,
,Mercearia Gisela,Rua Direita do Viso nº426,4250 - 196,Porto,Porto,41.180119,-8.644601,,"https://www.google.com/maps?q=41.180119,-8.644601",AMANHECER,226155219,merceariagisela.3233@amanhecer.pt,,,
,Mercearia Glória,Rua Diogo do Couto nº7 A,2795 - 069,Lisboa,Oeiras,38.7139,-9.2385,,"https://www.google.com/maps?q=38.7139,-9.2385",AMANHECER,,merceariagloria.3548@amanhecer.pt,,,
,Mercearia Jaime,Rua dos Cruzeiros nº32,4905 - 205,Viana do Castelo,Viana do Castelo,41.644126,-8.742535,,"https://www.google.com/maps?q=41.644126,-8.742535",AMANHECER,,merceariajaime.3374@amanhecer.pt,,,
,Mercearia Lourenço I,"Rua  Combatentes do Ultramar nº21, Rch",7150 - 363,Évora,Borba,38.770978,-7.502053,,"https://www.google.com/maps?q=38.770978,-7.502053",AMANHECER,,mercearialourenco.3691@amanhecer.pt,,,
,Mercearia Luís da Carmita,Rua Francisco Lima Monteiro nº32,2005 - 032,Santarém,Santarém,39.1923,-8.7285,,"https://www.google.com/maps?q=39.1923,-8.7285",AMANHECER,243760444,luisdacarmita.3188@amanhecer.pt,,,
,Mercearia Margarida,Estrada Regional 223 nº40,9370 - 529,Ilha da Madeira,Calheta (Madeira),32.756184,-17.226984,,"https://www.google.com/maps?q=32.756184,-17.226984",AMANHECER,,merceariamargarida.3891@amanhecer.pt,,,
,Mercearia Martins Ribeiro,Rua do Gestalinho nº37,4475 - 034,Porto,Maia,41.246807,-8.609595,,"https://www.google.com/maps?q=41.246807,-8.609595",AMANHECER,,martinsribeiro.3244@amanhecer.pt,,,
,Mercearia Mimos & Iguarias,Rua Serpa Pinto nº61,7000 - 505,Évora,Évora,38.570954,-7.910968,,"https://www.google.com/maps?q=38.570954,-7.910968",AMANHECER,,mimoseiguarias.3427@amanhecer.pt,,,
,Mercearia Mindrica,Largo das Eiras nº12,2395 - 129,Santarém,Alcanena,39.51371,-8.68803,,"https://www.google.com/maps?q=39.51371,-8.68803",AMANHECER,,merceariamindrica.3618@amanhecer.pt,,,
,Mercearia Mundo De Sabores,Estrada de Moscavide nº32 A,1800 - 276,Lisboa,Lisboa,38.77309,-9.099874,,"https://www.google.com/maps?q=38.773090,-9.099874",AMANHECER,,mundodesabores.7021@amanhecer.pt,,,
,Mercearia Márinho,Rua Dom João II nº65,8400 - 092,Faro,Lagoa (Algarve),37.146398,-8.506428,,"https://www.google.com/maps?q=37.146398,-8.506428",AMANHECER,282425546,merceariamarinho.3138@amanhecer.pt,,,
,Mercearia Nova,Rua Bartolomeu Álvares da Santa nº30,7320 - 117,Portalegre,Castelo de Vide,39.415062,-7.454623,,"https://www.google.com/maps?q=39.415062,-7.454623",AMANHECER,,merceariacolmeia.3038@amanhecer.pt,,,
,Mercearia O Botas,Rua 5 de Outubro nº37,2825 - 849,Setúbal,Almada,38.671943,-9.232685,,"https://www.google.com/maps?q=38.671943,-9.232685",AMANHECER,212950009,obotas.3294@amanhecer.pt,,,
,Mercearia O Cantinho,Rua de Santo António nº26,6050 - 036,Portalegre,Nisa,39.420113,-7.619245,,"https://www.google.com/maps?q=39.420113,-7.619245",AMANHECER,245 742 259,ocantinho.3061@amanhecer.pt,,,
,Mercearia O Cebola,Rua do Brasil nº14,2430 - 380,Leiria,Marinha Grande,39.737848,-8.940088,,"https://www.google.com/maps?q=39.737848,-8.940088",AMANHECER,,ocebola.7009@amanhecer.pt,,,
,Mercearia O Cesto Da Vila,Rua Marquês de Pombal nº1,2460 - 669,Leiria,Alcobaça,39.5303,-9.139,,"https://www.google.com/maps?q=39.5303,-9.1390",AMANHECER,,ocestodavila.7117@amanhecer.pt,,,
,Mercearia Onda Limão Comboio,"Caminho do Comboio nº20, R/C A",9050 - 053,Ilha da Madeira,Funchal,32.655006,-16.909397,,"https://www.google.com/maps?q=32.655006,-16.909397",AMANHECER,291101763,merceondalimaocomboio.3884@amanhecer.pt,,,
